workflow,quality_level,query_count,sample_count,full_assignment_signature,full_objective_value,full_expected_cost,full_avg_latency,full_p95_latency,full_status,decomp_assignment_signature,decomp_objective_value,decomp_expected_cost,decomp_avg_latency,decomp_p95_latency,decomp_status,same_assignment,objective_abs_diff,expected_cost_abs_diff,avg_latency_abs_diff,p95_latency_abs_diff
workflow1,Q2,100,5,"[[""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.5579299162491567,2.55792936070489,55.554426810722,87.8741493325398,OPTIMAL,"[[""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.557929933083218,2.5579293861357573,54.69474624526837,86.84932898282062,OPTIMAL,False,1.6834061256076893e-08,2.5430867189868422e-08,0.8596805654536297,1.0248203497191781
workflow1,Q2,100,10,"[[""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_ap-southeast-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.5560283069349383,2.5560277519636436,55.49712998866572,88.0856348372216,OPTIMAL,"[[""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_ap-southeast-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",2.5560283069349383,2.5560277519636436,55.49712998866572,88.0856348372216,OPTIMAL,True,0.0,0.0,0.0,0.0
workflow2,Q2,10,2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_eastus_q2""], [""Q/A"", ""q_a_aws_us-east-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",4.0930037790183995,4.093003191516853,62.470615028159976,89.44723587876916,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westus2_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",4.093027759589184,4.093027159678812,66.85796385840851,97.17682099173254,OPTIMAL,False,2.3980570784232214e-05,2.3968161958265455e-05,4.387348830248534,7.7295851129633775
workflow2,Q2,10,5,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_azure_westeurope_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_ap-southeast-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",4.075006688100575,4.075006121847581,61.65039088989547,89.23878945852553,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_eastus_q2""], [""Q/A"", ""q_a_azure_westeurope_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_ap-southeast-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",4.075006471886351,4.075005905741696,61.65039088989547,89.23878945852553,OPTIMAL,False,2.1621422430229131e-07,2.161058851868347e-07,0.0,0.0
workflow2,Q2,10,10,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westeurope_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",4.074086985754763,4.0740864539891515,59.74669813943392,92.91820592148795,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_ap-southeast-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",4.074087350924284,4.0740868158414685,58.435907167643556,91.34348550477443,OPTIMAL,False,3.651695212880668e-07,3.61852316999034e-07,1.310790971790361,1.574720416713518
workflow2,Q2,25,2,"[[""Database"", ""database_aliyun_cn-beijing_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_aws_eu-central-1_q2""], [""Q/A"", ""q_a_azure_westus2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.691509336748799,3.6915087900960866,61.63890479218798,89.96095385592645,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_eastus_q2""], [""Q/A"", ""q_a_aws_us-east-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.6914872296921937,3.6914867065432526,56.129011129284216,83.93486512236692,OPTIMAL,False,2.210705660532497e-05,2.208355283395136e-05,5.509893662903764,6.026088733559533
workflow2,Q2,25,5,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_aws_us-east-2_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.678957396003602,3.67895690099644,55.57616532346611,84.62083250812955,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westus2_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.6789777442047376,3.6789772334860427,56.94544766778065,96.73668837267151,OPTIMAL,False,2.0348201135611532e-05,2.0332489602647996e-05,1.3692823443145414,12.115855864541956
workflow2,Q2,25,10,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_aws_us-east-2_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.679101518220346,3.6791010247535882,56.07347118485355,91.70939282711817,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_azure_westus2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.679101115127977,3.679100587367747,58.76334898777482,94.78035787219535,OPTIMAL,False,4.0309236881697075e-07,4.3738584132313463e-07,2.6898778029212664,3.0709650450771875
workflow2,Q2,50,2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_azure_westeurope_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.905599555751925,3.9055989893915104,63.70084026030341,106.11588497180976,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_azure_westeurope_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9055779111102886,3.9055773583336646,59.69603852531602,94.20989802292672,OPTIMAL,False,2.16446416363425e-05,2.1631057845805657e-05,4.004801734987389,11.90598694888304
workflow2,Q2,50,5,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9042211439188397,3.904220623315974,58.73627963584111,91.06034580297046,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.904220726126586,3.9042202131799857,55.67377258201924,87.40834446683631,OPTIMAL,False,4.177922536818812e-07,4.1013598828243403e-07,3.062507053821868,3.6520013361341483
workflow2,Q2,50,10,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westeurope_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.8959435517668926,3.895943037259427,58.00441238693813,92.12915055169853,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.895943982849304,3.895943486985322,53.136094965323124,86.89740477795182,OPTIMAL,False,4.3108241154499183e-07,4.4972589474667757e-07,4.868317421615004,5.2317457737467095
workflow2,Q2,100,2,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_eu-central-1_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9359253261259717,3.935924799369312,58.79151518123577,93.91486946027088,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-west-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.935925199415779,3.935924670639058,59.5995405298522,94.94185212107901,OPTIMAL,False,1.2671019256060845e-07,1.2873025401205496e-07,0.8080253486164253,1.0269826608081303
workflow2,Q2,100,5,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_aws_us-west-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-beijing_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.927668863419852,3.927668316213749,60.95705376163178,105.21702380340787,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_aws_ap-southeast-1_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.927646839226013,3.927646336627385,53.80939455476406,85.5409783019645,OPTIMAL,False,2.2024193839342843e-05,2.1979586364295756e-05,7.147659206867715,19.67604550144337
workflow2,Q2,100,10,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_southeastasia_q2""], [""Q/A"", ""q_a_azure_southeastasia_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_southeastasia_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.9270389219933355,3.927038401953865,55.494698290510655,88.98956169891699,OPTIMAL,"[[""Database"", ""database_aliyun_cn-shanghai_q2""], [""Label Detection"", ""label_detection_aliyun_cn-shanghai_q2""], [""OCR"", ""ocr_azure_westeurope_q2""], [""Q/A"", ""q_a_azure_westeurope_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Speech Transcription"", ""speech_transcription_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_westus2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",3.927038095223498,3.9270375604882033,57.7633772329695,91.707490448941,OPTIMAL,False,8.267698374808674e-07,8.41465661594043e-07,2.2686789424588483,2.717928750024015
